zillow_region_id,region_name,state_name,date,rent,geo_id
394299,"Abilene, TX",TX,2015-01-01,820.34,10180
394299,"Abilene, TX",TX,2015-02-01,822.5,10180
394299,"Abilene, TX",TX,2015-03-01,820.97,10180
394299,"Abilene, TX",TX,2015-04-01,821.4,10180
394299,"Abilene, TX",TX,2015-05-01,829.59,10180
394299,"Abilene, TX",TX,2015-06-01,837.12,10180
394299,"Abilene, TX",TX,2015-07-01,839.13,10180
394299,"Abilene, TX",TX,2015-08-01,836.7,10180
394299,"Abilene, TX",TX,2015-09-01,835.08,10180
394299,"Abilene, TX",TX,2015-10-01,835.42,10180
394299,"Abilene, TX",TX,2015-11-01,839.16,10180
394299,"Abilene, TX",TX,2015-12-01,840.24,10180
394299,"Abilene, TX",TX,2016-01-01,841.2,10180
394299,"Abilene, TX",TX,2016-02-01,841.51,10180
394299,"Abilene, TX",TX,2016-03-01,840.42,10180
394299,"Abilene, TX",TX,2016-04-01,847.65,10180
394299,"Abilene, TX",TX,2016-05-01,847.15,10180
394299,"Abilene, TX",TX,2016-06-01,853.02,10180
394299,"Abilene, TX",TX,2016-07-01,850.65,10180
394299,"Abilene, TX",TX,2016-08-01,850.34,10180
394299,"Abilene, TX",TX,2016-09-01,851.54,10180
394299,"Abilene, TX",TX,2016-10-01,853.39,10180
394299,"Abilene, TX",TX,2016-11-01,853.38,10180
394299,"Abilene, TX",TX,2016-12-01,848.95,10180
394299,"Abilene, TX",TX,2017-01-01,848.52,10180
394299,"Abilene, TX",TX,2017-02-01,855.53,10180
394299,"Abilene, TX",TX,2017-03-01,869.98,10180
394299,"Abilene, TX",TX,2017-04-01,879.42,10180
394299,"Abilene, TX",TX,2017-05-01,887.83,10180
394299,"Abilene, TX",TX,2017-06-01,891.46,10180
394299,"Abilene, TX",TX,2017-07-01,890.81,10180
394299,"Abilene, TX",TX,2017-08-01,888.44,10180
394299,"Abilene, TX",TX,2017-09-01,882.7,10180
394299,"Abilene, TX",TX,2017-10-01,886.64,10180
394299,"Abilene, TX",TX,2017-11-01,885.8,10180
394299,"Abilene, TX",TX,2017-12-01,892.9,10180
394299,"Abilene, TX",TX,2018-01-01,895.92,10180
394299,"Abilene, TX",TX,2018-02-01,903.33,10180
394299,"Abilene, TX",TX,2018-03-01,903.5,10180
394299,"Abilene, TX",TX,2018-04-01,905.8,10180
394299,"Abilene, TX",TX,2018-05-01,910.74,10180
394299,"Abilene, TX",TX,2018-06-01,921.13,10180
394299,"Abilene, TX",TX,2018-07-01,924.96,10180
394299,"Abilene, TX",TX,2018-08-01,927.56,10180
394299,"Abilene, TX",TX,2018-09-01,921.55,10180
394299,"Abilene, TX",TX,2018-10-01,920.32,10180
394299,"Abilene, TX",TX,2018-11-01,920.03,10180
394299,"Abilene, TX",TX,2018-12-01,926.45,10180
394299,"Abilene, TX",TX,2019-01-01,928.19,10180
394299,"Abilene, TX",TX,2019-02-01,930.57,10180
394299,"Abilene, TX",TX,2019-03-01,937.76,10180
394299,"Abilene, TX",TX,2019-04-01,948.15,10180
394299,"Abilene, TX",TX,2019-05-01,959.42,10180
394299,"Abilene, TX",TX,2019-06-01,964.97,10180
394299,"Abilene, TX",TX,2019-07-01,966.14,10180
394299,"Abilene, TX",TX,2019-08-01,965.11,10180
394299,"Abilene, TX",TX,2019-09-01,960.01,10180
394299,"Abilene, TX",TX,2019-10-01,967.38,10180
394299,"Abilene, TX",TX,2019-11-01,966.0,10180
394299,"Abilene, TX",TX,2019-12-01,974.27,10180
394299,"Abilene, TX",TX,2020-01-01,969.16,10180
394299,"Abilene, TX",TX,2020-02-01,979.96,10180
394299,"Abilene, TX",TX,2020-03-01,985.84,10180
394299,"Abilene, TX",TX,2020-04-01,993.97,10180
394299,"Abilene, TX",TX,2020-05-01,995.78,10180
394299,"Abilene, TX",TX,2020-06-01,1003.34,10180
394299,"Abilene, TX",TX,2020-07-01,1011.28,10180
394299,"Abilene, TX",TX,2020-08-01,1017.61,10180
394299,"Abilene, TX",TX,2020-09-01,1019.52,10180
394299,"Abilene, TX",TX,2020-10-01,1026.6,10180
394299,"Abilene, TX",TX,2020-11-01,1030.99,10180
394299,"Abilene, TX",TX,2020-12-01,1038.04,10180
394299,"Abilene, TX",TX,2021-01-01,1046.09,10180
394299,"Abilene, TX",TX,2021-02-01,1048.31,10180
394299,"Abilene, TX",TX,2021-03-01,1060.15,10180
394299,"Abilene, TX",TX,2021-04-01,1062.85,10180
394299,"Abilene, TX",TX,2021-05-01,1076.78,10180
394299,"Abilene, TX",TX,2021-06-01,1078.9,10180
394299,"Abilene, TX",TX,2021-07-01,1092.59,10180
394299,"Abilene, TX",TX,2021-08-01,1110.18,10180
394299,"Abilene, TX",TX,2021-09-01,1124.94,10180
394299,"Abilene, TX",TX,2021-10-01,1141.29,10180
394299,"Abilene, TX",TX,2021-11-01,1141.87,10180
394299,"Abilene, TX",TX,2021-12-01,1131.78,10180
394299,"Abilene, TX",TX,2022-01-01,1124.29,10180
394299,"Abilene, TX",TX,2022-02-01,1130.07,10180
394299,"Abilene, TX",TX,2022-03-01,1153.51,10180
394299,"Abilene, TX",TX,2022-04-01,1170.43,10180
394299,"Abilene, TX",TX,2022-05-01,1184.74,10180
394299,"Abilene, TX",TX,2022-06-01,1193.26,10180
394299,"Abilene, TX",TX,2022-07-01,1196.28,10180
394299,"Abilene, TX",TX,2022-08-01,1210.15,10180
394299,"Abilene, TX",TX,2022-09-01,1221.48,10180
394299,"Abilene, TX",TX,2022-10-01,1223.21,10180
394299,"Abilene, TX",TX,2022-11-01,1225.83,10180
394299,"Abilene, TX",TX,2022-12-01,1217.79,10180
394299,"Abilene, TX",TX,2023-01-01,1222.14,10180
394299,"Abilene, TX",TX,2023-02-01,1223.18,10180
394299,"Abilene, TX",TX,2023-03-01,1238.77,10180
394299,"Abilene, TX",TX,2023-04-01,1253.68,10180
394299,"Abilene, TX",TX,2023-05-01,1257.99,10180
394299,"Abilene, TX",TX,2023-06-01,1265.0,10180
394299,"Abilene, TX",TX,2023-07-01,1265.31,10180
394299,"Abilene, TX",TX,2023-08-01,1266.1,10180
394299,"Abilene, TX",TX,2023-09-01,1265.6,10180
394299,"Abilene, TX",TX,2023-10-01,1265.08,10180
394299,"Abilene, TX",TX,2023-11-01,1259.77,10180
394299,"Abilene, TX",TX,2023-12-01,1257.16,10180
394299,"Abilene, TX",TX,2024-01-01,1259.56,10180
394299,"Abilene, TX",TX,2024-02-01,1264.66,10180
394299,"Abilene, TX",TX,2024-03-01,1268.22,10180
394299,"Abilene, TX",TX,2024-04-01,1284.41,10180
394299,"Abilene, TX",TX,2024-05-01,1290.43,10180
394299,"Abilene, TX",TX,2024-06-01,1299.2,10180
394299,"Abilene, TX",TX,2024-07-01,1301.72,10180
394299,"Abilene, TX",TX,2024-08-01,1317.56,10180
394299,"Abilene, TX",TX,2024-09-01,1321.24,10180
394299,"Abilene, TX",TX,2024-10-01,1320.4,10180
394299,"Abilene, TX",TX,2024-11-01,1314.55,10180
394299,"Abilene, TX",TX,2024-12-01,1314.12,10180
394299,"Abilene, TX",TX,2025-01-01,1317.3,10180
394299,"Abilene, TX",TX,2025-02-01,1330.5,10180
394299,"Abilene, TX",TX,2025-03-01,1347.36,10180
394299,"Abilene, TX",TX,2025-04-01,1367.74,10180
394299,"Abilene, TX",TX,2025-05-01,1395.96,10180
394299,"Abilene, TX",TX,2025-06-01,1428.36,10180
394299,"Abilene, TX",TX,2025-07-01,1459.93,10180
394299,"Abilene, TX",TX,2025-08-01,1483.9,10180
394299,"Abilene, TX",TX,2025-09-01,1512.71,10180
394299,"Abilene, TX",TX,2025-10-01,1554.21,10180
394299,"Abilene, TX",TX,2025-11-01,1618.81,10180
394299,"Abilene, TX",TX,2025-12-01,1683.32,10180
394299,"Abilene, TX",TX,2026-01-01,1726.19,10180
394299,"Abilene, TX",TX,2026-02-01,1786.33,10180
394299,"Abilene, TX",TX,2026-03-01,1838.13,10180
394299,"Abilene, TX",TX,2026-04-01,1925.0,10180
394299,"Abilene, TX",TX,2026-05-01,1965.42,10180
394299,"Abilene, TX",TX,2026-06-01,2009.06,10180
394299,"Abilene, TX",TX,2026-07-01,2003.44,10180
394304,"Akron, OH",OH,2015-01-01,710.56,10420
394304,"Akron, OH",OH,2015-02-01,718.05,10420
394304,"Akron, OH",OH,2015-03-01,715.81,10420
394304,"Akron, OH",OH,2015-04-01,718.32,10420
394304,"Akron, OH",OH,2015-05-01,720.76,10420
394304,"Akron, OH",OH,2015-06-01,727.43,10420
394304,"Akron, OH",OH,2015-07-01,734.42,10420
394304,"Akron, OH",OH,2015-08-01,733.6,10420
394304,"Akron, OH",OH,2015-09-01,727.29,10420
394304,"Akron, OH",OH,2015-10-01,726.31,10420
394304,"Akron, OH",OH,2015-11-01,724.98,10420
394304,"Akron, OH",OH,2015-12-01,733.73,10420
394304,"Akron, OH",OH,2016-01-01,736.46,10420
394304,"Akron, OH",OH,2016-02-01,737.73,10420
394304,"Akron, OH",OH,2016-03-01,731.99,10420
394304,"Akron, OH",OH,2016-04-01,731.48,10420
394304,"Akron, OH",OH,2016-05-01,735.23,10420
394304,"Akron, OH",OH,2016-06-01,745.44,10420
394304,"Akron, OH",OH,2016-07-01,749.71,10420
394304,"Akron, OH",OH,2016-08-01,749.19,10420
394304,"Akron, OH",OH,2016-09-01,745.64,10420
394304,"Akron, OH",OH,2016-10-01,745.35,10420
394304,"Akron, OH",OH,2016-11-01,745.3,10420
394304,"Akron, OH",OH,2016-12-01,744.06,10420
394304,"Akron, OH",OH,2017-01-01,743.71,10420
394304,"Akron, OH",OH,2017-02-01,750.29,10420
394304,"Akron, OH",OH,2017-03-01,758.69,10420
394304,"Akron, OH",OH,2017-04-01,764.97,10420
394304,"Akron, OH",OH,2017-05-01,767.25,10420
394304,"Akron, OH",OH,2017-06-01,770.19,10420
394304,"Akron, OH",OH,2017-07-01,773.65,10420
394304,"Akron, OH",OH,2017-08-01,772.94,10420
394304,"Akron, OH",OH,2017-09-01,767.75,10420
394304,"Akron, OH",OH,2017-10-01,764.8,10420
394304,"Akron, OH",OH,2017-11-01,762.46,10420
394304,"Akron, OH",OH,2017-12-01,766.01,10420
394304,"Akron, OH",OH,2018-01-01,769.44,10420
394304,"Akron, OH",OH,2018-02-01,772.84,10420
394304,"Akron, OH",OH,2018-03-01,777.71,10420
394304,"Akron, OH",OH,2018-04-01,781.21,10420
394304,"Akron, OH",OH,2018-05-01,782.99,10420
394304,"Akron, OH",OH,2018-06-01,783.75,10420
394304,"Akron, OH",OH,2018-07-01,783.7,10420
394304,"Akron, OH",OH,2018-08-01,784.52,10420
394304,"Akron, OH",OH,2018-09-01,783.28,10420
394304,"Akron, OH",OH,2018-10-01,783.19,10420
394304,"Akron, OH",OH,2018-11-01,785.11,10420
394304,"Akron, OH",OH,2018-12-01,787.3,10420
394304,"Akron, OH",OH,2019-01-01,789.12,10420
394304,"Akron, OH",OH,2019-02-01,793.42,10420
394304,"Akron, OH",OH,2019-03-01,804.26,10420
394304,"Akron, OH",OH,2019-04-01,808.67,10420
394304,"Akron, OH",OH,2019-05-01,813.75,10420
394304,"Akron, OH",OH,2019-06-01,813.41,10420
394304,"Akron, OH",OH,2019-07-01,817.44,10420
394304,"Akron, OH",OH,2019-08-01,822.4,10420
394304,"Akron, OH",OH,2019-09-01,821.5,10420
394304,"Akron, OH",OH,2019-10-01,821.16,10420
394304,"Akron, OH",OH,2019-11-01,816.43,10420
394304,"Akron, OH",OH,2019-12-01,816.67,10420
394304,"Akron, OH",OH,2020-01-01,820.33,10420
394304,"Akron, OH",OH,2020-02-01,820.97,10420
394304,"Akron, OH",OH,2020-03-01,830.76,10420
394304,"Akron, OH",OH,2020-04-01,838.99,10420
394304,"Akron, OH",OH,2020-05-01,852.24,10420
394304,"Akron, OH",OH,2020-06-01,857.0,10420
394304,"Akron, OH",OH,2020-07-01,861.07,10420
394304,"Akron, OH",OH,2020-08-01,862.99,10420
394304,"Akron, OH",OH,2020-09-01,863.36,10420
394304,"Akron, OH",OH,2020-10-01,866.76,10420
394304,"Akron, OH",OH,2020-11-01,869.05,10420
394304,"Akron, OH",OH,2020-12-01,876.86,10420
394304,"Akron, OH",OH,2021-01-01,885.16,10420
394304,"Akron, OH",OH,2021-02-01,893.64,10420
394304,"Akron, OH",OH,2021-03-01,897.9,10420
394304,"Akron, OH",OH,2021-04-01,907.87,10420
394304,"Akron, OH",OH,2021-05-01,924.99,10420
394304,"Akron, OH",OH,2021-06-01,941.36,10420
394304,"Akron, OH",OH,2021-07-01,950.49,10420
394304,"Akron, OH",OH,2021-08-01,960.72,10420
394304,"Akron, OH",OH,2021-09-01,963.42,10420
394304,"Akron, OH",OH,2021-10-01,965.73,10420
394304,"Akron, OH",OH,2021-11-01,969.17,10420
394304,"Akron, OH",OH,2021-12-01,973.93,10420
394304,"Akron, OH",OH,2022-01-01,980.19,10420
394304,"Akron, OH",OH,2022-02-01,988.91,10420
394304,"Akron, OH",OH,2022-03-01,1000.93,10420
394304,"Akron, OH",OH,2022-04-01,1020.86,10420
394304,"Akron, OH",OH,2022-05-01,1027.98,10420
394304,"Akron, OH",OH,2022-06-01,1047.49,10420
394304,"Akron, OH",OH,2022-07-01,1052.03,10420
394304,"Akron, OH",OH,2022-08-01,1062.5,10420
394304,"Akron, OH",OH,2022-09-01,1062.51,10420
394304,"Akron, OH",OH,2022-10-01,1066.67,10420
394304,"Akron, OH",OH,2022-11-01,1069.72,10420
394304,"Akron, OH",OH,2022-12-01,1076.08,10420
394304,"Akron, OH",OH,2023-01-01,1077.29,10420
394304,"Akron, OH",OH,2023-02-01,1075.79,10420
394304,"Akron, OH",OH,2023-03-01,1077.14,10420
394304,"Akron, OH",OH,2023-04-01,1092.08,10420
394304,"Akron, OH",OH,2023-05-01,1106.79,10420
394304,"Akron, OH",OH,2023-06-01,1119.77,10420
394304,"Akron, OH",OH,2023-07-01,1124.18,10420
394304,"Akron, OH",OH,2023-08-01,1128.35,10420
394304,"Akron, OH",OH,2023-09-01,1129.12,10420
394304,"Akron, OH",OH,2023-10-01,1128.25,10420
394304,"Akron, OH",OH,2023-11-01,1129.95,10420
394304,"Akron, OH",OH,2023-12-01,1133.69,10420
394304,"Akron, OH",OH,2024-01-01,1144.61,10420
394304,"Akron, OH",OH,2024-02-01,1151.65,10420
394304,"Akron, OH",OH,2024-03-01,1151.91,10420
394304,"Akron, OH",OH,2024-04-01,1150.3,10420
394304,"Akron, OH",OH,2024-05-01,1156.42,10420
394304,"Akron, OH",OH,2024-06-01,1172.59,10420
394304,"Akron, OH",OH,2024-07-01,1183.98,10420
394304,"Akron, OH",OH,2024-08-01,1193.21,10420
394304,"Akron, OH",OH,2024-09-01,1194.62,10420
394304,"Akron, OH",OH,2024-10-01,1196.77,10420
394304,"Akron, OH",OH,2024-11-01,1194.35,10420
394304,"Akron, OH",OH,2024-12-01,1191.77,10420
394304,"Akron, OH",OH,2025-01-01,1197.27,10420
394304,"Akron, OH",OH,2025-02-01,1204.99,10420
394304,"Akron, OH",OH,2025-03-01,1208.56,10420
394304,"Akron, OH",OH,2025-04-01,1207.69,10420
394304,"Akron, OH",OH,2025-05-01,1208.69,10420
394304,"Akron, OH",OH,2025-06-01,1216.82,10420
394304,"Akron, OH",OH,2025-07-01,1226.07,10420
394304,"Akron, OH",OH,2025-08-01,1236.82,10420
394304,"Akron, OH",OH,2025-09-01,1249.99,10420
394304,"Akron, OH",OH,2025-10-01,1246.42,10420
394304,"Akron, OH",OH,2025-11-01,1235.41,10420
394304,"Akron, OH",OH,2025-12-01,1234.73,10420
394304,"Akron, OH",OH,2026-01-01,1242.8,10420
394304,"Akron, OH",OH,2026-02-01,1257.03,10420
394304,"Akron, OH",OH,2026-03-01,1261.56,10420
394304,"Akron, OH",OH,2026-04-01,1267.86,10420
394304,"Akron, OH",OH,2026-05-01,1273.44,10420
394304,"Akron, OH",OH,2026-06-01,1282.95,10420
394304,"Akron, OH",OH,2026-07-01,1293.0,10420
394306,"Albany, GA",GA,2017-01-01,672.2,10500
394306,"Albany, GA",GA,2017-02-01,669.91,10500
394306,"Albany, GA",GA,2017-03-01,667.03,10500
394306,"Albany, GA",GA,2017-04-01,671.39,10500
394306,"Albany, GA",GA,2017-05-01,672.09,10500
394306,"Albany, GA",GA,2017-06-01,674.44,10500
394306,"Albany, GA",GA,2017-07-01,672.71,10500
394306,"Albany, GA",GA,2017-08-01,672.69,10500
394306,"Albany, GA",GA,2017-09-01,668.23,10500
394306,"Albany, GA",GA,2017-10-01,664.64,10500
394306,"Albany, GA",GA,2017-11-01,665.73,10500
394306,"Albany, GA",GA,2017-12-01,676.23,10500
394306,"Albany, GA",GA,2018-01-01,682.89,10500
394306,"Albany, GA",GA,2018-02-01,685.53,10500
394306,"Albany, GA",GA,2018-03-01,681.84,10500
394306,"Albany, GA",GA,2018-04-01,679.86,10500
394306,"Albany, GA",GA,2018-05-01,680.03,10500
394306,"Albany, GA",GA,2018-06-01,682.27,10500
394306,"Albany, GA",GA,2018-07-01,687.96,10500
394306,"Albany, GA",GA,2018-08-01,689.54,10500
394306,"Albany, GA",GA,2018-09-01,695.58,10500
394306,"Albany, GA",GA,2018-10-01,701.53,10500
394306,"Albany, GA",GA,2018-11-01,704.94,10500
394306,"Albany, GA",GA,2018-12-01,702.76,10500
394306,"Albany, GA",GA,2019-01-01,706.02,10500
394306,"Albany, GA",GA,2019-02-01,712.59,10500
394306,"Albany, GA",GA,2019-03-01,717.28,10500
394306,"Albany, GA",GA,2019-04-01,716.18,10500
394306,"Albany, GA",GA,2019-05-01,717.64,10500
394306,"Albany, GA",GA,2019-06-01,717.51,10500
394306,"Albany, GA",GA,2019-07-01,721.84,10500
394306,"Albany, GA",GA,2019-08-01,721.37,10500
394306,"Albany, GA",GA,2019-09-01,730.58,10500
394306,"Albany, GA",GA,2019-10-01,733.75,10500
394306,"Albany, GA",GA,2019-11-01,743.23,10500
394306,"Albany, GA",GA,2019-12-01,745.58,10500
394306,"Albany, GA",GA,2020-01-01,748.94,10500
394306,"Albany, GA",GA,2020-02-01,750.43,10500
394306,"Albany, GA",GA,2020-03-01,755.39,10500
394306,"Albany, GA",GA,2020-04-01,761.16,10500
394306,"Albany, GA",GA,2020-05-01,770.14,10500
394306,"Albany, GA",GA,2020-06-01,774.88,10500
394306,"Albany, GA",GA,2020-07-01,779.75,10500
394306,"Albany, GA",GA,2020-08-01,791.34,10500
394306,"Albany, GA",GA,2020-09-01,803.68,10500
394306,"Albany, GA",GA,2020-10-01,813.02,10500
394306,"Albany, GA",GA,2020-11-01,803.0,10500
394306,"Albany, GA",GA,2020-12-01,795.99,10500
394306,"Albany, GA",GA,2021-01-01,799.28,10500
394306,"Albany, GA",GA,2021-02-01,811.23,10500
394306,"Albany, GA",GA,2021-03-01,829.68,10500
394306,"Albany, GA",GA,2021-04-01,842.55,10500
394306,"Albany, GA",GA,2021-05-01,861.65,10500
394306,"Albany, GA",GA,2021-06-01,873.94,10500
394306,"Albany, GA",GA,2021-07-01,885.36,10500
394306,"Albany, GA",GA,2021-08-01,899.28,10500
394306,"Albany, GA",GA,2021-09-01,889.75,10500
394306,"Albany, GA",GA,2021-10-01,906.54,10500
394306,"Albany, GA",GA,2021-11-01,907.75,10500
394306,"Albany, GA",GA,2021-12-01,935.72,10500
394306,"Albany, GA",GA,2022-01-01,932.36,10500
394306,"Albany, GA",GA,2022-02-01,942.08,10500
394306,"Albany, GA",GA,2022-03-01,944.08,10500
394306,"Albany, GA",GA,2022-04-01,961.31,10500
394306,"Albany, GA",GA,2022-05-01,973.7,10500
394306,"Albany, GA",GA,2022-06-01,987.45,10500
394306,"Albany, GA",GA,2022-07-01,986.77,10500
394306,"Albany, GA",GA,2022-08-01,992.09,10500
394306,"Albany, GA",GA,2022-09-01,996.74,10500
394306,"Albany, GA",GA,2022-10-01,1003.66,10500
394306,"Albany, GA",GA,2022-11-01,997.1,10500
394306,"Albany, GA",GA,2022-12-01,986.83,10500
394306,"Albany, GA",GA,2023-01-01,983.51,10500
394306,"Albany, GA",GA,2023-02-01,980.31,10500
394306,"Albany, GA",GA,2023-03-01,994.18,10500
394306,"Albany, GA",GA,2023-04-01,1007.39,10500
394306,"Albany, GA",GA,2023-05-01,1017.01,10500
394306,"Albany, GA",GA,2023-06-01,1024.33,10500
394306,"Albany, GA",GA,2023-07-01,1014.76,10500
394306,"Albany, GA",GA,2023-08-01,1027.23,10500
394306,"Albany, GA",GA,2023-09-01,1027.85,10500
394306,"Albany, GA",GA,2023-10-01,1042.85,10500
394306,"Albany, GA",GA,2023-11-01,1050.99,10500
394306,"Albany, GA",GA,2023-12-01,1056.18,10500
394306,"Albany, GA",GA,2024-01-01,1064.76,10500
394306,"Albany, GA",GA,2024-02-01,1053.25,10500
394306,"Albany, GA",GA,2024-03-01,1057.39,10500
394306,"Albany, GA",GA,2024-04-01,1060.19,10500
394306,"Albany, GA",GA,2024-05-01,1075.76,10500
394306,"Albany, GA",GA,2024-06-01,1078.52,10500
394306,"Albany, GA",GA,2024-07-01,1077.9,10500
394306,"Albany, GA",GA,2024-08-01,1089.72,10500
394306,"Albany, GA",GA,2024-09-01,1090.56,10500
394306,"Albany, GA",GA,2024-10-01,1089.24,10500
394306,"Albany, GA",GA,2024-11-01,1070.82,10500
394306,"Albany, GA",GA,2024-12-01,1070.48,10500
394306,"Albany, GA",GA,2025-01-01,1067.78,10500
394306,"Albany, GA",GA,2025-02-01,1070.57,10500
394306,"Albany, GA",GA,2025-03-01,1072.58,10500
394306,"Albany, GA",GA,2025-04-01,1094.35,10500
394306,"Albany, GA",GA,2025-05-01,1106.3,10500
394306,"Albany, GA",GA,2025-06-01,1118.36,10500
394306,"Albany, GA",GA,2025-07-01,1116.92,10500
394306,"Albany, GA",GA,2025-08-01,1117.43,10500
394306,"Albany, GA",GA,2025-09-01,1107.57,10500
394306,"Albany, GA",GA,2025-10-01,1103.44,10500
394306,"Albany, GA",GA,2025-11-01,1115.53,10500
394306,"Albany, GA",GA,2025-12-01,1135.83,10500
394306,"Albany, GA",GA,2026-01-01,1144.04,10500
394306,"Albany, GA",GA,2026-02-01,1143.16,10500
394306,"Albany, GA",GA,2026-03-01,1145.75,10500
394306,"Albany, GA",GA,2026-04-01,1142.72,10500
394306,"Albany, GA",GA,2026-05-01,1133.88,10500
394306,"Albany, GA",GA,2026-06-01,1123.27,10500
394306,"Albany, GA",GA,2026-07-01,1130.74,10500
394307,"Albany, OR",OR,2021-02-01,1195.79,10540
394307,"Albany, OR",OR,2021-03-01,1207.57,10540
394307,"Albany, OR",OR,2021-05-01,1233.0,10540
394307,"Albany, OR",OR,2021-06-01,1238.36,10540
394307,"Albany, OR",OR,2021-07-01,1275.64,10540
394307,"Albany, OR",OR,2021-08-01,1287.3,10540
394307,"Albany, OR",OR,2021-09-01,1318.53,10540
394307,"Albany, OR",OR,2021-10-01,1310.82,10540
394307,"Albany, OR",OR,2021-11-01,1345.15,10540
394307,"Albany, OR",OR,2021-12-01,1340.64,10540
394307,"Albany, OR",OR,2022-01-01,1369.67,10540
394307,"Albany, OR",OR,2022-02-01,1373.29,10540
394307,"Albany, OR",OR,2022-03-01,1409.68,10540
394307,"Albany, OR",OR,2022-04-01,1424.17,10540
394307,"Albany, OR",OR,2022-05-01,1421.45,10540
394307,"Albany, OR",OR,2022-06-01,1440.17,10540
394307,"Albany, OR",OR,2022-07-01,1460.01,10540
394307,"Albany, OR",OR,2022-08-01,1486.6,10540
394307,"Albany, OR",OR,2022-09-01,1494.12,10540
394307,"Albany, OR",OR,2022-10-01,1508.49,10540
394307,"Albany, OR",OR,2022-11-01,1518.05,10540
394307,"Albany, OR",OR,2022-12-01,1508.45,10540
394307,"Albany, OR",OR,2023-01-01,1505.15,10540
394307,"Albany, OR",OR,2023-02-01,1521.36,10540
394307,"Albany, OR",OR,2023-03-01,1526.53,10540
394307,"Albany, OR",OR,2023-04-01,1533.6,10540
394307,"Albany, OR",OR,2023-05-01,1532.92,10540
394307,"Albany, OR",OR,2023-06-01,1538.37,10540
394307,"Albany, OR",OR,2023-07-01,1536.59,10540
394307,"Albany, OR",OR,2023-08-01,1543.11,10540
394307,"Albany, OR",OR,2023-09-01,1553.13,10540
394307,"Albany, OR",OR,2023-10-01,1563.32,10540
394307,"Albany, OR",OR,2023-11-01,1554.98,10540
394307,"Albany, OR",OR,2023-12-01,1553.5,10540
394307,"Albany, OR",OR,2024-01-01,1549.65,10540
394307,"Albany, OR",OR,2024-02-01,1557.79,10540
394307,"Albany, OR",OR,2024-03-01,1562.35,10540
394307,"Albany, OR",OR,2024-04-01,1569.83,10540
394307,"Albany, OR",OR,2024-05-01,1572.75,10540
394307,"Albany, OR",OR,2024-06-01,1569.06,10540
394307,"Albany, OR",OR,2024-07-01,1578.97,10540
394307,"Albany, OR",OR,2024-08-01,1588.62,10540
394307,"Albany, OR",OR,2024-09-01,1603.16,10540
394307,"Albany, OR",OR,2024-10-01,1604.85,10540
394307,"Albany, OR",OR,2024-11-01,1594.8,10540
394307,"Albany, OR",OR,2024-12-01,1592.5,10540
394307,"Albany, OR",OR,2025-01-01,1591.2,10540
394307,"Albany, OR",OR,2025-02-01,1601.84,10540
394307,"Albany, OR",OR,2025-03-01,1608.38,10540
394307,"Albany, OR",OR,2025-04-01,1615.8,10540
394307,"Albany, OR",OR,2025-05-01,1617.13,10540
394307,"Albany, OR",OR,2025-06-01,1620.87,10540
394307,"Albany, OR",OR,2025-07-01,1622.76,10540
394307,"Albany, OR",OR,2025-08-01,1626.77,10540
394307,"Albany, OR",OR,2025-09-01,1626.09,10540
394307,"Albany, OR",OR,2025-10-01,1624.44,10540
394307,"Albany, OR",OR,2025-11-01,1621.58,10540
394307,"Albany, OR",OR,2025-12-01,1626.81,10540
394307,"Albany, OR",OR,2026-01-01,1633.55,10540
394307,"Albany, OR",OR,2026-02-01,1644.23,10540
394307,"Albany, OR",OR,2026-03-01,1643.59,10540
394307,"Albany, OR",OR,2026-04-01,1643.4,10540
394307,"Albany, OR",OR,2026-05-01,1644.04,10540
394307,"Albany, OR",OR,2026-06-01,1646.15,10540
394307,"Albany, OR",OR,2026-07-01,1644.07,10540
394308,"Albany, NY",NY,2015-01-01,1025.56,10580
394308,"Albany, NY",NY,2015-02-01,1033.03,10580
394308,"Albany, NY",NY,2015-03-01,1034.81,10580
394308,"Albany, NY",NY,2015-04-01,1026.17,10580
394308,"Albany, NY",NY,2015-05-01,1025.7,10580
394308,"Albany, NY",NY,2015-06-01,1031.8,10580
394308,"Albany, NY",NY,2015-07-01,1046.08,10580
394308,"Albany, NY",NY,2015-08-01,1051.01,10580
394308,"Albany, NY",NY,2015-09-01,1053.5,10580
394308,"Albany, NY",NY,2015-10-01,1038.44,10580
394308,"Albany, NY",NY,2015-11-01,1036.26,10580
394308,"Albany, NY",NY,2015-12-01,1039.25,10580
394308,"Albany, NY",NY,2016-01-01,1051.19,10580
394308,"Albany, NY",NY,2016-02-01,1057.35,10580
394308,"Albany, NY",NY,2016-03-01,1061.49,10580
394308,"Albany, NY",NY,2016-04-01,1065.23,10580
394308,"Albany, NY",NY,2016-05-01,1066.89,10580
394308,"Albany, NY",NY,2016-06-01,1069.18,10580
394308,"Albany, NY",NY,2016-07-01,1070.64,10580
394308,"Albany, NY",NY,2016-08-01,1077.36,10580
394308,"Albany, NY",NY,2016-09-01,1083.76,10580
394308,"Albany, NY",NY,2016-10-01,1082.15,10580
394308,"Albany, NY",NY,2016-11-01,1069.18,10580
394308,"Albany, NY",NY,2016-12-01,1065.61,10580
394308,"Albany, NY",NY,2017-01-01,1065.91,10580
394308,"Albany, NY",NY,2017-02-01,1081.09,10580
